"","Resultat","Kon","Alder","Utbildare"
"7247",TRUE,"Man",23,"Trafikskola"
"7248",FALSE,"Man",23,"Privatist"
"7249",FALSE,"Kvinna",23,"Privatist"
"7250",TRUE,"Kvinna",23,"Privatist"
"7251",TRUE,"Kvinna",23,"Privatist"
"7252",TRUE,"Kvinna",23,"Privatist"
"7253",FALSE,"Kvinna",23,"Privatist"
"7254",FALSE,"Man",23,"Privatist"
"7255",TRUE,"Man",23,"Privatist"
"7256",FALSE,"Man",23,"Privatist"
"7257",TRUE,"Man",23,"Privatist"
"7258",FALSE,"Man",23,"Privatist"
"7259",TRUE,"Kvinna",23,"Privatist"
"7260",TRUE,"Kvinna",23,"Privatist"
"7261",TRUE,"Man",23,"Privatist"
"7262",TRUE,"Kvinna",23,"Privatist"
"7263",TRUE,"Kvinna",23,"Trafikskola"
"7264",FALSE,"Kvinna",23,"Privatist"
"7265",FALSE,"Man",23,"Privatist"
"7266",FALSE,"Kvinna",23,"Trafikskola"
"7267",FALSE,"Man",23,"Privatist"
"7268",FALSE,"Man",23,"Privatist"
"7269",TRUE,"Kvinna",23,"Privatist"
"7270",FALSE,"Man",23,"Privatist"
"7271",TRUE,"Kvinna",23,"Privatist"
"7272",TRUE,"Kvinna",23,"Privatist"
"7273",FALSE,"Kvinna",23,"Privatist"
"7274",TRUE,"Kvinna",23,"Trafikskola"
"7275",TRUE,"Man",23,"Trafikskola"
"7276",FALSE,"Man",23,"Privatist"
"7277",FALSE,"Man",23,"Privatist"
"7278",FALSE,"Kvinna",23,"Privatist"
"7279",FALSE,"Man",23,"Privatist"
"7280",FALSE,"Man",23,"Privatist"
"7281",FALSE,"Man",23,"Privatist"
"7282",TRUE,"Kvinna",23,"Trafikskola"
"7283",FALSE,"Man",23,"Privatist"
"7284",TRUE,"Man",23,"Privatist"
"7285",FALSE,"Kvinna",23,"Privatist"
"7286",FALSE,"Man",23,"Privatist"
"7287",FALSE,"Kvinna",23,"Privatist"
"7288",FALSE,"Kvinna",23,"Privatist"
"7289",FALSE,"Man",23,"Privatist"
"7290",FALSE,"Man",23,"Privatist"
"7291",TRUE,"Man",23,"Privatist"
"7292",FALSE,"Man",23,"Privatist"
"7293",TRUE,"Kvinna",23,"Trafikskola"
"7294",TRUE,"Man",23,"Trafikskola"
"7295",FALSE,"Kvinna",23,"Privatist"
"7296",FALSE,"Kvinna",23,"Privatist"
"7297",TRUE,"Kvinna",23,"Trafikskola"
"7298",FALSE,"Kvinna",23,"Privatist"
"7299",TRUE,"Man",23,"Privatist"
"7300",FALSE,"Kvinna",23,"Trafikskola"
"7301",FALSE,"Kvinna",23,"Privatist"
"7302",FALSE,"Man",23,"Trafikskola"
"7303",FALSE,"Kvinna",23,"Trafikskola"
"7304",FALSE,"Kvinna",23,"Privatist"
"7305",TRUE,"Man",23,"Privatist"
"7306",TRUE,"Kvinna",23,"Trafikskola"
"7307",FALSE,"Kvinna",23,"Privatist"
"7308",FALSE,"Kvinna",23,"Privatist"
"7309",TRUE,"Kvinna",23,"Trafikskola"
"7310",TRUE,"Kvinna",23,"Trafikskola"
"7311",FALSE,"Kvinna",23,"Privatist"
"7312",TRUE,"Kvinna",23,"Privatist"
"7313",FALSE,"Man",23,"Trafikskola"
"7314",FALSE,"Kvinna",23,"Trafikskola"
"7315",FALSE,"Man",24,"Privatist"
"7316",TRUE,"Man",24,"Trafikskola"
"7317",FALSE,"Man",24,"Privatist"
"7318",FALSE,"Kvinna",24,"Privatist"
"7319",TRUE,"Man",24,"Privatist"
"7320",FALSE,"Man",24,"Privatist"
"7321",FALSE,"Kvinna",24,"Privatist"
"7322",FALSE,"Kvinna",24,"Trafikskola"
"7323",TRUE,"Man",24,"Privatist"
"7324",TRUE,"Man",24,"Privatist"
"7325",FALSE,"Kvinna",24,"Privatist"
"7326",FALSE,"Man",24,"Privatist"
"7327",TRUE,"Man",24,"Privatist"
"7328",TRUE,"Man",24,"Privatist"
"7329",FALSE,"Kvinna",24,"Privatist"
"7330",FALSE,"Man",24,"Privatist"
"7331",FALSE,"Kvinna",24,"Trafikskola"
"7332",FALSE,"Kvinna",24,"Privatist"
"7333",FALSE,"Man",24,"Privatist"
"7334",FALSE,"Kvinna",24,"Trafikskola"
"7335",FALSE,"Man",24,"Trafikskola"
"7336",TRUE,"Kvinna",24,"Trafikskola"
"7337",FALSE,"Man",24,"Privatist"
"7338",FALSE,"Man",24,"Privatist"
"7339",FALSE,"Kvinna",24,"Privatist"
"7340",FALSE,"Man",24,"Privatist"
"7341",TRUE,"Kvinna",24,"Trafikskola"
"7342",FALSE,"Kvinna",24,"Privatist"
"7343",FALSE,"Kvinna",24,"Privatist"
"7344",TRUE,"Kvinna",24,"Privatist"
"7345",TRUE,"Man",24,"Trafikskola"
"7346",FALSE,"Kvinna",24,"Privatist"
"7347",FALSE,"Kvinna",24,"Privatist"
"7348",FALSE,"Man",24,"Privatist"
"7349",FALSE,"Man",24,"Trafikskola"
"7350",FALSE,"Man",24,"Privatist"
"7351",FALSE,"Kvinna",24,"Trafikskola"
"7352",FALSE,"Kvinna",24,"Privatist"
"7353",TRUE,"Kvinna",24,"Trafikskola"
"7354",FALSE,"Man",24,"Privatist"
"7355",FALSE,"Man",24,"Privatist"
"7356",TRUE,"Man",24,"Privatist"
"7357",FALSE,"Man",24,"Privatist"
"7358",FALSE,"Man",24,"Privatist"
"7359",FALSE,"Man",24,"Privatist"
"7360",FALSE,"Man",24,"Privatist"
"7361",TRUE,"Man",24,"Trafikskola"
"7362",TRUE,"Man",24,"Privatist"
"7363",TRUE,"Man",24,"Privatist"
"7364",FALSE,"Man",24,"Privatist"
"7365",TRUE,"Man",24,"Privatist"
"7366",TRUE,"Man",24,"Privatist"
"7367",TRUE,"Kvinna",24,"Privatist"
"7368",FALSE,"Kvinna",24,"Privatist"
"7369",TRUE,"Man",24,"Privatist"
"7370",FALSE,"Man",24,"Privatist"
"7371",FALSE,"Man",24,"Privatist"
"7372",TRUE,"Man",24,"Privatist"
"7373",FALSE,"Man",24,"Privatist"
"7374",TRUE,"Man",24,"Trafikskola"
"7375",FALSE,"Man",24,"Privatist"
"7376",FALSE,"Kvinna",24,"Privatist"
"7377",FALSE,"Man",24,"Trafikskola"
"7378",TRUE,"Man",24,"Privatist"
"7379",TRUE,"Kvinna",24,"Trafikskola"
"7380",TRUE,"Kvinna",24,"Trafikskola"
"7381",TRUE,"Kvinna",24,"Privatist"
"7382",FALSE,"Man",24,"Privatist"
"7383",FALSE,"Man",24,"Trafikskola"
"7384",TRUE,"Man",24,"Privatist"
"7385",FALSE,"Kvinna",24,"Privatist"
"7386",TRUE,"Man",24,"Privatist"
"7387",TRUE,"Man",24,"Trafikskola"
"7388",FALSE,"Man",24,"Trafikskola"
"7389",FALSE,"Kvinna",24,"Privatist"
"7390",FALSE,"Kvinna",24,"Trafikskola"
"7391",FALSE,"Kvinna",24,"Privatist"
"7392",FALSE,"Kvinna",24,"Privatist"
"7393",FALSE,"Man",24,"Privatist"
"7394",FALSE,"Man",24,"Privatist"
"7395",FALSE,"Man",24,"Privatist"
"7396",FALSE,"Man",24,"Privatist"
"7397",FALSE,"Man",24,"Privatist"
"7398",FALSE,"Kvinna",24,"Trafikskola"
"7399",FALSE,"Kvinna",24,"Privatist"
"7400",TRUE,"Man",24,"Privatist"
"7401",TRUE,"Kvinna",24,"Trafikskola"
"7402",FALSE,"Man",24,"Privatist"
"7403",FALSE,"Kvinna",24,"Privatist"
"7404",FALSE,"Kvinna",24,"Privatist"
"7405",FALSE,"Man",24,"Privatist"
"7406",FALSE,"Man",24,"Privatist"
"7407",TRUE,"Kvinna",24,"Trafikskola"
"7408",TRUE,"Kvinna",24,"Privatist"
"7409",FALSE,"Kvinna",24,"Privatist"
"7410",TRUE,"Man",24,"Trafikskola"
"7411",TRUE,"Man",24,"Privatist"
"7412",TRUE,"Man",24,"Privatist"
"7413",FALSE,"Kvinna",24,"Privatist"
"7414",FALSE,"Man",24,"Privatist"
"7415",TRUE,"Kvinna",24,"Privatist"
"7416",FALSE,"Kvinna",24,"Privatist"
"7417",TRUE,"Kvinna",24,"Privatist"
"7418",FALSE,"Kvinna",24,"Privatist"
"7419",TRUE,"Man",24,"Trafikskola"
"7420",FALSE,"Man",24,"Privatist"
"7421",FALSE,"Kvinna",24,"Privatist"
"7422",FALSE,"Kvinna",24,"Privatist"
"7423",TRUE,"Kvinna",24,"Trafikskola"
"7424",TRUE,"Man",24,"Privatist"
"7425",FALSE,"Man",24,"Privatist"
"7426",FALSE,"Man",24,"Trafikskola"
"7427",FALSE,"Man",24,"Privatist"
"7428",FALSE,"Kvinna",24,"Privatist"
"7429",TRUE,"Kvinna",24,"Privatist"
"7430",FALSE,"Man",24,"Privatist"
"7431",TRUE,"Man",24,"Privatist"
"7432",FALSE,"Man",24,"Privatist"
"7433",TRUE,"Man",24,"Privatist"
"7434",FALSE,"Man",24,"Privatist"
"7435",FALSE,"Kvinna",24,"Privatist"
"7436",FALSE,"Kvinna",24,"Privatist"
"7437",TRUE,"Man",24,"Privatist"
"7438",FALSE,"Kvinna",24,"Privatist"
"7439",FALSE,"Man",24,"Privatist"
"7440",TRUE,"Kvinna",24,"Privatist"
"7441",FALSE,"Kvinna",24,"Privatist"
"7442",TRUE,"Kvinna",24,"Privatist"
"7443",FALSE,"Man",24,"Privatist"
"7444",FALSE,"Kvinna",24,"Privatist"
"7445",FALSE,"Kvinna",24,"Privatist"
"7446",FALSE,"Kvinna",24,"Privatist"
"7447",FALSE,"Man",24,"Privatist"
"7448",TRUE,"Man",24,"Privatist"
"7449",FALSE,"Man",24,"Privatist"
"7450",TRUE,"Man",24,"Privatist"
"7451",FALSE,"Man",24,"Privatist"
"7452",FALSE,"Man",24,"Privatist"
"7453",TRUE,"Kvinna",24,"Privatist"
"7454",TRUE,"Kvinna",24,"Privatist"
"7455",TRUE,"Kvinna",24,"Privatist"
"7456",FALSE,"Man",24,"Privatist"
"7457",TRUE,"Man",24,"Privatist"
"7458",TRUE,"Man",24,"Privatist"
"7459",TRUE,"Man",24,"Privatist"
"7460",TRUE,"Man",24,"Privatist"
"7461",TRUE,"Man",24,"Privatist"
"7462",FALSE,"Kvinna",24,"Privatist"
"7463",FALSE,"Kvinna",24,"Privatist"
"7464",TRUE,"Man",24,"Trafikskola"
"7465",TRUE,"Kvinna",24,"Privatist"
"7466",TRUE,"Man",24,"Trafikskola"
"7467",TRUE,"Kvinna",24,"Privatist"
"7468",FALSE,"Man",24,"Privatist"
"7469",TRUE,"Kvinna",24,"Trafikskola"
"7470",TRUE,"Kvinna",24,"Privatist"
"7471",FALSE,"Man",24,"Privatist"
"7472",TRUE,"Man",24,"Trafikskola"
"7473",FALSE,"Man",24,"Privatist"
"7474",TRUE,"Man",24,"Privatist"
"7475",TRUE,"Man",24,"Trafikskola"
"7476",FALSE,"Man",24,"Privatist"
"7477",FALSE,"Man",24,"Privatist"
"7478",TRUE,"Kvinna",24,"Privatist"
"7479",TRUE,"Kvinna",24,"Trafikskola"
"7480",FALSE,"Kvinna",24,"Privatist"
"7481",FALSE,"Man",24,"Privatist"
"7482",FALSE,"Kvinna",24,"Privatist"
"7483",FALSE,"Man",24,"Privatist"
"7484",TRUE,"Kvinna",24,"Trafikskola"
"7485",FALSE,"Man",24,"Privatist"
"7486",FALSE,"Man",24,"Privatist"
"7487",FALSE,"Man",24,"Privatist"
"7488",TRUE,"Man",24,"Trafikskola"
"7489",FALSE,"Kvinna",24,"Privatist"
"7490",TRUE,"Kvinna",24,"Trafikskola"
"7491",FALSE,"Kvinna",24,"Trafikskola"
"7492",TRUE,"Kvinna",24,"Privatist"
"7493",FALSE,"Kvinna",24,"Privatist"
"7494",FALSE,"Man",24,"Privatist"
"7495",FALSE,"Man",24,"Privatist"
"7496",FALSE,"Man",24,"Trafikskola"
"7497",FALSE,"Man",24,"Privatist"
"7498",FALSE,"Man",24,"Privatist"
"7499",FALSE,"Kvinna",24,"Privatist"
"7500",FALSE,"Man",24,"Privatist"
"7501",TRUE,"Kvinna",24,"Privatist"
"7502",TRUE,"Man",24,"Privatist"
"7503",FALSE,"Man",24,"Trafikskola"
"7504",FALSE,"Man",24,"Trafikskola"
"7505",FALSE,"Kvinna",24,"Privatist"
"7506",FALSE,"Kvinna",24,"Trafikskola"
"7507",FALSE,"Man",24,"Trafikskola"
"7508",FALSE,"Man",24,"Trafikskola"
"7509",TRUE,"Man",24,"Privatist"
"7510",FALSE,"Man",24,"Privatist"
"7511",FALSE,"Man",24,"Privatist"
"7512",TRUE,"Man",24,"Trafikskola"
"7513",FALSE,"Man",24,"Trafikskola"
"7514",TRUE,"Man",24,"Privatist"
"7515",FALSE,"Man",24,"Privatist"
"7516",TRUE,"Kvinna",24,"Privatist"
"7517",FALSE,"Man",24,"Privatist"
"7518",TRUE,"Kvinna",24,"Trafikskola"
"7519",FALSE,"Man",24,"Privatist"
"7520",TRUE,"Man",24,"Privatist"
"7521",TRUE,"Man",24,"Trafikskola"
"7522",FALSE,"Man",24,"Privatist"
"7523",TRUE,"Man",24,"Privatist"
"7524",FALSE,"Man",24,"Privatist"
"7525",FALSE,"Kvinna",24,"Privatist"
"7526",FALSE,"Man",24,"Privatist"
"7527",TRUE,"Man",24,"Trafikskola"
"7528",TRUE,"Kvinna",24,"Privatist"
"7529",FALSE,"Kvinna",24,"Privatist"
"7530",TRUE,"Man",24,"Privatist"
"7531",FALSE,"Man",24,"Privatist"
"7532",TRUE,"Man",24,"Trafikskola"
"7533",FALSE,"Man",24,"Privatist"
"7534",FALSE,"Kvinna",24,"Privatist"
"7535",FALSE,"Kvinna",24,"Privatist"
"7536",FALSE,"Kvinna",24,"Privatist"
"7537",FALSE,"Man",24,"Privatist"
"7538",TRUE,"Kvinna",24,"Privatist"
"7539",FALSE,"Man",24,"Privatist"
"7540",FALSE,"Kvinna",24,"Privatist"
"7541",TRUE,"Kvinna",24,"Privatist"
"7542",FALSE,"Man",24,"Privatist"
"7543",FALSE,"Kvinna",24,"Privatist"
"7544",TRUE,"Man",24,"Privatist"
"7545",FALSE,"Kvinna",24,"Privatist"
"7546",TRUE,"Man",24,"Privatist"
"7547",TRUE,"Man",24,"Trafikskola"
"7548",FALSE,"Kvinna",24,"Privatist"
"7549",FALSE,"Man",24,"Privatist"
"7550",TRUE,"Kvinna",24,"Privatist"
"7551",FALSE,"Man",24,"Privatist"
"7552",FALSE,"Kvinna",24,"Privatist"
"7553",FALSE,"Man",24,"Privatist"
"7554",TRUE,"Man",24,"Privatist"
"7555",FALSE,"Kvinna",24,"Privatist"
"7556",FALSE,"Kvinna",24,"Privatist"
"7557",TRUE,"Man",24,"Privatist"
"7558",FALSE,"Kvinna",24,"Trafikskola"
"7559",TRUE,"Man",24,"Privatist"
"7560",FALSE,"Man",24,"Privatist"
"7561",FALSE,"Kvinna",24,"Privatist"
"7562",FALSE,"Man",24,"Privatist"
"7563",TRUE,"Man",24,"Privatist"
"7564",FALSE,"Kvinna",24,"Privatist"
"7565",FALSE,"Man",24,"Privatist"
"7566",FALSE,"Man",24,"Privatist"
"7567",FALSE,"Man",24,"Privatist"
"7568",FALSE,"Man",24,"Privatist"
"7569",FALSE,"Man",24,"Privatist"
"7570",TRUE,"Kvinna",24,"Privatist"
"7571",FALSE,"Kvinna",24,"Privatist"
"7572",TRUE,"Man",24,"Privatist"
"7573",FALSE,"Man",24,"Privatist"
"7574",FALSE,"Kvinna",24,"Privatist"
"7575",TRUE,"Man",24,"Privatist"
"7576",FALSE,"Man",24,"Privatist"
"7577",TRUE,"Kvinna",24,"Privatist"
"7578",TRUE,"Man",24,"Privatist"
"7579",TRUE,"Kvinna",24,"Privatist"
"7580",FALSE,"Man",24,"Privatist"
"7581",FALSE,"Man",24,"Privatist"
"7582",FALSE,"Man",24,"Privatist"
"7583",TRUE,"Man",24,"Privatist"
"7584",TRUE,"Kvinna",24,"Privatist"
"7585",FALSE,"Man",24,"Privatist"
"7586",TRUE,"Kvinna",24,"Privatist"
"7587",FALSE,"Kvinna",24,"Privatist"
"7588",FALSE,"Man",24,"Privatist"
"7589",TRUE,"Kvinna",24,"Trafikskola"
"7590",FALSE,"Man",24,"Privatist"
"7591",TRUE,"Kvinna",24,"Trafikskola"
"7592",FALSE,"Kvinna",24,"Privatist"
"7593",FALSE,"Kvinna",24,"Privatist"
"7594",TRUE,"Man",24,"Privatist"
"7595",FALSE,"Kvinna",24,"Privatist"
"7596",TRUE,"Man",24,"Privatist"
"7597",TRUE,"Man",24,"Privatist"
"7598",FALSE,"Man",24,"Privatist"
"7599",TRUE,"Kvinna",24,"Privatist"
"7600",FALSE,"Man",24,"Privatist"
"7601",FALSE,"Kvinna",24,"Privatist"
"7602",TRUE,"Man",24,"Privatist"
"7603",TRUE,"Man",24,"Privatist"
"7604",FALSE,"Man",24,"Privatist"
"7605",FALSE,"Kvinna",24,"Trafikskola"
"7606",FALSE,"Man",24,"Privatist"
"7607",TRUE,"Man",24,"Privatist"
"7608",TRUE,"Man",24,"Privatist"
"7609",TRUE,"Man",24,"Privatist"
"7610",TRUE,"Man",24,"Trafikskola"
"7611",FALSE,"Man",24,"Trafikskola"
"7612",FALSE,"Kvinna",24,"Privatist"
"7613",FALSE,"Kvinna",24,"Privatist"
"7614",TRUE,"Kvinna",24,"Trafikskola"
"7615",FALSE,"Man",24,"Privatist"
"7616",FALSE,"Kvinna",24,"Privatist"
"7617",TRUE,"Man",24,"Privatist"
"7618",TRUE,"Man",24,"Privatist"
"7619",TRUE,"Kvinna",24,"Trafikskola"
"7620",TRUE,"Kvinna",24,"Privatist"
"7621",FALSE,"Kvinna",24,"Privatist"
"7622",FALSE,"Man",24,"Privatist"
"7623",TRUE,"Kvinna",24,"Privatist"
"7624",FALSE,"Man",24,"Privatist"
"7625",FALSE,"Kvinna",24,"Trafikskola"
"7626",FALSE,"Kvinna",24,"Privatist"
"7627",FALSE,"Man",24,"Privatist"
"7628",FALSE,"Man",24,"Privatist"
"7629",FALSE,"Man",24,"Privatist"
"7630",TRUE,"Man",24,"Privatist"
"7631",FALSE,"Man",24,"Privatist"
"7632",TRUE,"Man",24,"Privatist"
"7633",TRUE,"Man",24,"Trafikskola"
"7634",TRUE,"Kvinna",24,"Trafikskola"
"7635",TRUE,"Kvinna",24,"Privatist"
"7636",FALSE,"Kvinna",24,"Privatist"
"7637",TRUE,"Man",24,"Privatist"
"7638",FALSE,"Kvinna",24,"Privatist"
"7639",FALSE,"Man",24,"Privatist"
"7640",FALSE,"Man",24,"Privatist"
"7641",FALSE,"Kvinna",24,"Privatist"
"7642",FALSE,"Man",24,"Privatist"
"7643",TRUE,"Man",24,"Trafikskola"
"7644",FALSE,"Kvinna",24,"Privatist"
"7645",TRUE,"Man",24,"Privatist"
"7646",FALSE,"Man",24,"Privatist"
"7647",TRUE,"Kvinna",24,"Trafikskola"
"7648",TRUE,"Man",24,"Trafikskola"
"7649",FALSE,"Man",24,"Trafikskola"
"7650",FALSE,"Kvinna",24,"Privatist"
"7651",FALSE,"Kvinna",24,"Privatist"
"7652",FALSE,"Man",24,"Privatist"
"7653",TRUE,"Man",24,"Trafikskola"
"7654",TRUE,"Man",24,"Privatist"
"7655",FALSE,"Man",24,"Privatist"
"7656",TRUE,"Man",24,"Privatist"
"7657",TRUE,"Kvinna",24,"Trafikskola"
"7658",FALSE,"Kvinna",24,"Privatist"
"7659",FALSE,"Kvinna",24,"Privatist"
"7660",FALSE,"Man",24,"Privatist"
"7661",FALSE,"Kvinna",24,"Trafikskola"
"7662",FALSE,"Kvinna",24,"Privatist"
"7663",TRUE,"Kvinna",24,"Privatist"
"7664",FALSE,"Kvinna",24,"Privatist"
"7665",TRUE,"Man",24,"Privatist"
"7666",TRUE,"Kvinna",24,"Privatist"
"7667",TRUE,"Man",24,"Privatist"
"7668",FALSE,"Kvinna",24,"Privatist"
"7669",FALSE,"Man",24,"Privatist"
"7670",TRUE,"Kvinna",24,"Privatist"
"7671",FALSE,"Kvinna",24,"Privatist"
"7672",TRUE,"Man",24,"Privatist"
"7673",FALSE,"Kvinna",24,"Privatist"
"7674",FALSE,"Kvinna",24,"Privatist"
"7675",FALSE,"Kvinna",24,"Trafikskola"
"7676",FALSE,"Kvinna",24,"Privatist"
"7677",TRUE,"Kvinna",24,"Trafikskola"
"7678",FALSE,"Kvinna",24,"Trafikskola"
"7679",FALSE,"Kvinna",24,"Privatist"
"7680",TRUE,"Kvinna",24,"Trafikskola"
"7681",FALSE,"Man",24,"Trafikskola"
"7682",TRUE,"Kvinna",24,"Trafikskola"
"7683",TRUE,"Man",24,"Privatist"
"7684",FALSE,"Man",24,"Privatist"
"7685",FALSE,"Man",24,"Privatist"
"7686",FALSE,"Man",24,"Privatist"
"7687",FALSE,"Man",24,"Privatist"
"7688",TRUE,"Kvinna",24,"Privatist"
"7689",FALSE,"Man",24,"Privatist"
"7690",TRUE,"Kvinna",24,"Privatist"
"7691",TRUE,"Kvinna",24,"Trafikskola"
"7692",TRUE,"Kvinna",24,"Trafikskola"
"7693",FALSE,"Man",24,"Privatist"
"7694",TRUE,"Man",24,"Privatist"
"7695",TRUE,"Kvinna",24,"Trafikskola"
"7696",FALSE,"Kvinna",24,"Privatist"
"7697",FALSE,"Man",24,"Privatist"
"7698",FALSE,"Kvinna",24,"Privatist"
"7699",FALSE,"Kvinna",24,"Trafikskola"
"7700",FALSE,"Kvinna",24,"Privatist"
"7701",TRUE,"Man",24,"Trafikskola"
"7702",FALSE,"Man",24,"Privatist"
"7703",FALSE,"Man",24,"Trafikskola"
"7704",TRUE,"Kvinna",24,"Privatist"
"7705",FALSE,"Man",24,"Privatist"
"7706",FALSE,"Kvinna",24,"Trafikskola"
"7707",FALSE,"Kvinna",24,"Trafikskola"
"7708",FALSE,"Kvinna",24,"Privatist"
"7709",FALSE,"Man",24,"Privatist"
"7710",FALSE,"Man",24,"Trafikskola"
"7711",TRUE,"Kvinna",24,"Trafikskola"
"7712",FALSE,"Man",24,"Trafikskola"
"7713",FALSE,"Man",24,"Privatist"
"7714",FALSE,"Man",24,"Privatist"
"7715",FALSE,"Kvinna",24,"Trafikskola"
"7716",TRUE,"Kvinna",24,"Privatist"
"7717",FALSE,"Man",24,"Privatist"
"7718",FALSE,"Man",24,"Privatist"
"7719",FALSE,"Man",24,"Privatist"
"7720",TRUE,"Man",24,"Trafikskola"
"7721",FALSE,"Man",24,"Privatist"
"7722",TRUE,"Man",25,"Privatist"
"7723",FALSE,"Man",25,"Privatist"
"7724",FALSE,"Kvinna",25,"Privatist"
"7725",FALSE,"Man",25,"Privatist"
"7726",FALSE,"Kvinna",25,"Trafikskola"
"7727",TRUE,"Man",25,"Trafikskola"
"7728",FALSE,"Kvinna",25,"Privatist"
"7729",FALSE,"Kvinna",25,"Privatist"
"7730",TRUE,"Man",25,"Privatist"
"7731",TRUE,"Kvinna",25,"Trafikskola"
"7732",FALSE,"Man",25,"Trafikskola"
"7733",FALSE,"Man",25,"Privatist"
"7734",FALSE,"Kvinna",25,"Privatist"
"7735",FALSE,"Kvinna",25,"Privatist"
"7736",TRUE,"Man",25,"Privatist"
"7737",FALSE,"Kvinna",25,"Privatist"
"7738",FALSE,"Man",25,"Trafikskola"
"7739",FALSE,"Kvinna",25,"Privatist"
"7740",FALSE,"Kvinna",25,"Privatist"
"7741",TRUE,"Kvinna",25,"Privatist"
"7742",TRUE,"Kvinna",25,"Trafikskola"
"7743",FALSE,"Kvinna",25,"Trafikskola"
"7744",FALSE,"Man",25,"Trafikskola"
"7745",FALSE,"Kvinna",25,"Privatist"
"7746",FALSE,"Man",25,"Privatist"
"7747",TRUE,"Man",25,"Trafikskola"
"7748",FALSE,"Man",25,"Privatist"
"7749",TRUE,"Man",25,"Privatist"
"7750",TRUE,"Kvinna",25,"Privatist"
"7751",TRUE,"Kvinna",25,"Privatist"
"7752",TRUE,"Kvinna",25,"Trafikskola"
"7753",FALSE,"Kvinna",25,"Privatist"
"7754",FALSE,"Man",25,"Privatist"
"7755",TRUE,"Man",25,"Privatist"
"7756",TRUE,"Man",25,"Privatist"
"7757",FALSE,"Kvinna",25,"Privatist"
"7758",FALSE,"Kvinna",25,"Privatist"
"7759",TRUE,"Man",25,"Privatist"
"7760",FALSE,"Kvinna",25,"Privatist"
"7761",TRUE,"Man",25,"Trafikskola"
"7762",FALSE,"Man",25,"Privatist"
"7763",TRUE,"Man",25,"Trafikskola"
"7764",TRUE,"Man",25,"Trafikskola"
"7765",FALSE,"Kvinna",25,"Privatist"
"7766",FALSE,"Kvinna",25,"Privatist"
"7767",TRUE,"Man",25,"Privatist"
"7768",TRUE,"Man",25,"Privatist"
"7769",TRUE,"Kvinna",25,"Privatist"
"7770",TRUE,"Man",25,"Privatist"
"7771",TRUE,"Man",25,"Privatist"
"7772",TRUE,"Man",25,"Privatist"
"7773",TRUE,"Kvinna",25,"Privatist"
"7774",TRUE,"Man",25,"Privatist"
"7775",TRUE,"Kvinna",25,"Privatist"
"7776",FALSE,"Man",25,"Privatist"
"7777",FALSE,"Kvinna",25,"Privatist"
"7778",TRUE,"Kvinna",25,"Privatist"
"7779",TRUE,"Kvinna",25,"Privatist"
"7780",FALSE,"Kvinna",25,"Privatist"
"7781",TRUE,"Man",25,"Trafikskola"
"7782",FALSE,"Man",25,"Privatist"
"7783",TRUE,"Man",25,"Trafikskola"
"7784",TRUE,"Kvinna",25,"Privatist"
"7785",TRUE,"Kvinna",25,"Trafikskola"
"7786",FALSE,"Man",25,"Privatist"
"7787",TRUE,"Man",25,"Privatist"
"7788",FALSE,"Kvinna",25,"Privatist"
"7789",FALSE,"Kvinna",25,"Privatist"
"7790",FALSE,"Kvinna",25,"Trafikskola"
"7791",FALSE,"Man",25,"Privatist"
"7792",TRUE,"Man",25,"Privatist"
"7793",TRUE,"Kvinna",25,"Privatist"
"7794",FALSE,"Man",25,"Trafikskola"
"7795",TRUE,"Man",25,"Privatist"
"7796",TRUE,"Man",25,"Privatist"
"7797",FALSE,"Kvinna",25,"Trafikskola"
"7798",FALSE,"Kvinna",25,"Privatist"
"7799",FALSE,"Kvinna",25,"Privatist"
"7800",TRUE,"Kvinna",25,"Trafikskola"
"7801",TRUE,"Kvinna",25,"Trafikskola"
"7802",FALSE,"Kvinna",25,"Privatist"
"7803",FALSE,"Man",25,"Privatist"
"7804",TRUE,"Man",25,"Trafikskola"
"7805",TRUE,"Kvinna",25,"Privatist"
"7806",FALSE,"Man",25,"Privatist"
"7807",FALSE,"Man",25,"Privatist"
"7808",TRUE,"Kvinna",25,"Trafikskola"
"7809",FALSE,"Man",25,"Privatist"
"7810",FALSE,"Man",25,"Privatist"
"7811",TRUE,"Man",25,"Trafikskola"
"7812",FALSE,"Kvinna",25,"Trafikskola"
"7813",FALSE,"Man",25,"Privatist"
"7814",TRUE,"Man",25,"Trafikskola"
"7815",TRUE,"Kvinna",25,"Privatist"
"7816",FALSE,"Kvinna",25,"Privatist"
"7817",TRUE,"Kvinna",25,"Trafikskola"
"7818",FALSE,"Kvinna",25,"Privatist"
"7819",FALSE,"Man",25,"Trafikskola"
"7820",TRUE,"Man",25,"Trafikskola"
"7821",TRUE,"Kvinna",25,"Trafikskola"
"7822",TRUE,"Man",25,"Privatist"
"7823",FALSE,"Man",25,"Privatist"
"7824",FALSE,"Kvinna",25,"Privatist"
"7825",FALSE,"Kvinna",25,"Privatist"
"7826",TRUE,"Kvinna",25,"Privatist"
"7827",FALSE,"Kvinna",25,"Privatist"
"7828",FALSE,"Kvinna",25,"Trafikskola"
"7829",FALSE,"Man",25,"Privatist"
"7830",FALSE,"Man",25,"Privatist"
"7831",FALSE,"Man",25,"Trafikskola"
"7832",FALSE,"Kvinna",25,"Privatist"
